file,param,F1,F2,F3,error,file_name,id,group,label,max_formant,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
/Users/stellatakvoryan/Documents/ASC/FAVE files/beat-W9_param.csv,4,-1.7405476540033908,0.29959488701169784,-7.335739060094775,4.9030585569487e-4,beat-W9,0-0-1-1,group_0,iy,6410.25641025641,1,1,beat,1,0.12,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-AC_param.csv,0,391.851255948806,1282.4232790228637,2134.7155587161383,3.9801036244267e-4,bet-AC,0-0-0-1,group_0,e,7487.179487179487,1,2,bet,1,0.2,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-AC_param.csv,1,-15.463154054416968,36.05921593464291,-12.079494363815195,3.9801036244267e-4,bet-AC,0-0-0-1,group_0,e,7487.179487179487,1,2,bet,1,0.2,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-AC_param.csv,2,18.95528707786719,-43.19039493632602,36.912474710151145,3.9801036244267e-4,bet-AC,0-0-0-1,group_0,e,7487.179487179487,1,2,bet,1,0.2,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-AC_param.csv,3,8.10052540018339,-6.8461551324320595,-25.04950123329847,3.9801036244267e-4,bet-AC,0-0-0-1,group_0,e,7487.179487179487,1,2,bet,1,0.2,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-AC_param.csv,4,3.7844989162820655,-18.423050933296977,3.9816403864409264,3.9801036244267e-4,bet-AC,0-0-0-1,group_0,e,7487.179487179487,1,2,bet,1,0.2,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-KL_param.csv,0,330.34725224162827,1382.748671932001,1867.8650922273953,4.7327723998107e-4,bet-KL,0-0-1-1,group_0,e,6410.25641025641,1,2,bet,1,0.16999999999999998,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-KL_param.csv,1,6.824609220556729,-59.50336532971354,-28.094803815356848,4.7327723998107e-4,bet-KL,0-0-1-1,group_0,e,6410.25641025641,1,2,bet,1,0.16999999999999998,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-KL_param.csv,2,18.70233816896854,-64.780651140812,-33.23043109718033,4.7327723998107e-4,bet-KL,0-0-1-1,group_0,e,6410.25641025641,1,2,bet,1,0.16999999999999998,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-KL_param.csv,3,-1.6942900521856192,1.3306751637064234,2.8541671997396905,4.7327723998107e-4,bet-KL,0-0-1-1,group_0,e,6410.25641025641,1,2,bet,1,0.16999999999999998,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-KL_param.csv,4,2.7722574174285115,-3.842755644477455,-8.352369298959049,4.7327723998107e-4,bet-KL,0-0-1-1,group_0,e,6410.25641025641,1,2,bet,1,0.16999999999999998,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-SO_param.csv,0,421.2608657536829,1187.610751940036,1812.425942248425,2.139808832814e-5,bet-SO,0-0-0-1,group_0,e,6051.282051282051,1,2,bet,1,0.11,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-SO_param.csv,1,-2.1666033206001836,-17.18264889208821,-1.7042819833656049,2.139808832814e-5,bet-SO,0-0-0-1,group_0,e,6051.282051282051,1,2,bet,1,0.11,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-SO_param.csv,2,-5.066981405773791,-0.9669689503906,-1.813409450276796,2.139808832814e-5,bet-SO,0-0-0-1,group_0,e,6051.282051282051,1,2,bet,1,0.11,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-SO_param.csv,3,1.29358345220553,-5.190429853727261,-3.6633971047289102,2.139808832814e-5,bet-SO,0-0-0-1,group_0,e,6051.282051282051,1,2,bet,1,0.11,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-SO_param.csv,4,-2.3897239967191406,3.754813965542855,-4.477492668202202,2.139808832814e-5,bet-SO,0-0-0-1,group_0,e,6051.282051282051,1,2,bet,1,0.11,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-W3_param.csv,0,453.9715389278344,1115.7490038392712,1946.2858752732784,8.569052974352e-5,bet-W3,0-0-1-1,group_0,e,6769.2307692307695,1,2,bet,1,0.09000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-W3_param.csv,1,-37.55068142785154,29.05903485614573,23.63829377553905,8.569052974352e-5,bet-W3,0-0-1-1,group_0,e,6769.2307692307695,1,2,bet,1,0.09000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-W3_param.csv,2,-12.542906515095083,9.335120358499134,4.328489960468081,8.569052974352e-5,bet-W3,0-0-1-1,group_0,e,6769.2307692307695,1,2,bet,1,0.09000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-W3_param.csv,3,-3.698008939701512,-7.115989300533846,-4.4488684195522765,8.569052974352e-5,bet-W3,0-0-1-1,group_0,e,6769.2307692307695,1,2,bet,1,0.09000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-W3_param.csv,4,-2.440867434265976,5.132420923494238,9.13722078434794,8.569052974352e-5,bet-W3,0-0-1-1,group_0,e,6769.2307692307695,1,2,bet,1,0.09000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-W6_param.csv,0,479.5433417808656,1125.6493523957608,1789.4666666722424,1.8719364067746e-4,bet-W6,0-0-1-1,group_0,e,5333.333333333333,1,1,bet,1,0.08999999999999997,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-W6_param.csv,1,2.992152425835062,-32.252643468311334,-8.725524628095256,1.8719364067746e-4,bet-W6,0-0-1-1,group_0,e,5333.333333333333,1,1,bet,1,0.08999999999999997,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-W6_param.csv,2,-11.219754267251194,18.507311270811527,-1.127537972161377,1.8719364067746e-4,bet-W6,0-0-1-1,group_0,e,5333.333333333333,1,1,bet,1,0.08999999999999997,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-W6_param.csv,3,4.12202190380277,-2.68723892097229,-9.52672182824639,1.8719364067746e-4,bet-W6,0-0-1-1,group_0,e,5333.333333333333,1,1,bet,1,0.08999999999999997,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-W6_param.csv,4,-4.024101198750279,-15.069952219609346,11.5182294580098,1.8719364067746e-4,bet-W6,0-0-1-1,group_0,e,5333.333333333333,1,1,bet,1,0.08999999999999997,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-W9_param.csv,0,424.8556872399844,1131.3048573159715,1652.2835046015057,2.739889750372e-5,bet-W9,0-0-1-1,group_0,e,6051.282051282051,1,2,bet,1,0.07,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-W9_param.csv,1,-23.05816285093363,-0.00623756347621935,-12.982166156993502,2.739889750372e-5,bet-W9,0-0-1-1,group_0,e,6051.282051282051,1,2,bet,1,0.07,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-W9_param.csv,2,0.04691677312573195,2.284073709443926,5.162278994389094,2.739889750372e-5,bet-W9,0-0-1-1,group_0,e,6051.282051282051,1,2,bet,1,0.07,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-W9_param.csv,3,0.4187281569482582,1.33473437968395,-0.3747522455035903,2.739889750372e-5,bet-W9,0-0-1-1,group_0,e,6051.282051282051,1,2,bet,1,0.07,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bet-W9_param.csv,4,-1.256865177297245,-2.559679235119906,-2.16978021074228,2.739889750372e-5,bet-W9,0-0-1-1,group_0,e,6051.282051282051,1,2,bet,1,0.07,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-AC_param.csv,0,341.435822408758,1247.099866832458,1915.6141399065564,3.2885924491028e-4,bit-AC,0-0-0-1,group_0,i,5692.3076923076915,1,2,bit,1,0.19,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-AC_param.csv,1,-24.59524978031685,30.446152975382393,17.25222591933357,3.2885924491028e-4,bit-AC,0-0-0-1,group_0,i,5692.3076923076915,1,2,bit,1,0.19,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-AC_param.csv,2,14.468940703454356,-52.01852630566545,-38.342929845358526,3.2885924491028e-4,bit-AC,0-0-0-1,group_0,i,5692.3076923076915,1,2,bit,1,0.19,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-AC_param.csv,3,-3.6195418603266742,-0.46757974167692645,-9.96676029495914,3.2885924491028e-4,bit-AC,0-0-0-1,group_0,i,5692.3076923076915,1,2,bit,1,0.19,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-AC_param.csv,4,0.12984153839027027,-10.154697703963492,2.1086105885602904,3.2885924491028e-4,bit-AC,0-0-0-1,group_0,i,5692.3076923076915,1,2,bit,1,0.19,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-KL_param.csv,0,267.91092676940616,1430.2136392678078,1811.0282166460177,3.551600733538e-4,bit-KL,0-0-1-1,group_0,i,4615.384615384615,1,2,bit,1,0.14,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-KL_param.csv,1,-12.18725708175502,28.908018840650445,1.0667352179711216,3.551600733538e-4,bit-KL,0-0-1-1,group_0,i,4615.384615384615,1,2,bit,1,0.14,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-KL_param.csv,2,16.17163459093454,-44.248420552901266,-22.335220376551632,3.551600733538e-4,bit-KL,0-0-1-1,group_0,i,4615.384615384615,1,2,bit,1,0.14,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-KL_param.csv,3,-0.2174212591511691,-5.253722311797648,-24.12652912595396,3.551600733538e-4,bit-KL,0-0-1-1,group_0,i,4615.384615384615,1,2,bit,1,0.14,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-KL_param.csv,4,-0.807384051973753,-6.440057508601457,-11.053074875989228,3.551600733538e-4,bit-KL,0-0-1-1,group_0,i,4615.384615384615,1,2,bit,1,0.14,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-SO_param.csv,0,323.3293640876053,1327.4720046047296,1887.825766728704,4.286028200641693e-6,bit-SO,0-0-1-1,group_0,i,6410.25641025641,1,1,bit,1,0.06,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-SO_param.csv,1,-3.5487044140816693,-0.6396484048131519,-16.204066498174523,4.286028200641693e-6,bit-SO,0-0-1-1,group_0,i,6410.25641025641,1,1,bit,1,0.06,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-SO_param.csv,2,1.316242388248963,2.758551072634716,-1.2110018985420412,4.286028200641693e-6,bit-SO,0-0-1-1,group_0,i,6410.25641025641,1,1,bit,1,0.06,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-SO_param.csv,3,-1.1513869175728255,-0.04303117195121987,1.8533654076812975,4.286028200641693e-6,bit-SO,0-0-1-1,group_0,i,6410.25641025641,1,1,bit,1,0.06,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-SO_param.csv,4,-1.4580724744734996,-0.5592560900070734,3.9107034576285336,4.286028200641693e-6,bit-SO,0-0-1-1,group_0,i,6410.25641025641,1,1,bit,1,0.06,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-W3_param.csv,0,335.971811534902,1243.9952906967144,1885.5108083248135,1.1762817549949e-4,bit-W3,0-0-1-1,group_0,i,4974.358974358975,1,1,bit,1,0.08000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-W3_param.csv,1,-14.96608709883749,18.818572460441295,2.463698194894492,1.1762817549949e-4,bit-W3,0-0-1-1,group_0,i,4974.358974358975,1,1,bit,1,0.08000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-W3_param.csv,2,-2.2550262683108993,4.216614613986145,12.087165532004606,1.1762817549949e-4,bit-W3,0-0-1-1,group_0,i,4974.358974358975,1,1,bit,1,0.08000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-W3_param.csv,3,3.0054310603561323,-0.5944995316006627,-9.534589349742898,1.1762817549949e-4,bit-W3,0-0-1-1,group_0,i,4974.358974358975,1,1,bit,1,0.08000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-W3_param.csv,4,0.3803134583061352,2.765855502509998,10.419643710661092,1.1762817549949e-4,bit-W3,0-0-1-1,group_0,i,4974.358974358975,1,1,bit,1,0.08000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-W6_param.csv,0,317.54107933542366,1273.929275819121,1846.350583063331,4.1450750321752e-4,bit-W6,0-0-1-1,group_0,i,5153.846153846154,1,2,bit,1,0.13,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-W6_param.csv,1,-0.3576366352026727,13.062023675294808,-42.64506734875526,4.1450750321752e-4,bit-W6,0-0-1-1,group_0,i,5153.846153846154,1,2,bit,1,0.13,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-W6_param.csv,2,-0.5969761840337502,-3.5254514708648865,-6.414614184334143,4.1450750321752e-4,bit-W6,0-0-1-1,group_0,i,5153.846153846154,1,2,bit,1,0.13,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-W6_param.csv,3,-1.9909300575182711,-6.21067551369141,1.6001827705306413,4.1450750321752e-4,bit-W6,0-0-1-1,group_0,i,5153.846153846154,1,2,bit,1,0.13,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-W6_param.csv,4,-1.5557016929388252,-2.9788736931725026,-6.467668085252402,4.1450750321752e-4,bit-W6,0-0-1-1,group_0,i,5153.846153846154,1,2,bit,1,0.13,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-W9_param.csv,0,332.31967291254,1227.0691636216109,1696.9171080795666,2.94135853511e-5,bit-W9,0-0-1-1,group_0,i,6230.7692307692305,1,1,bit,1,0.08000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-W9_param.csv,1,-18.09959756131668,-0.602681704624551,-30.08142818166879,2.94135853511e-5,bit-W9,0-0-1-1,group_0,i,6230.7692307692305,1,1,bit,1,0.08000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-W9_param.csv,2,-4.406325849658095,-4.438838184536559,-4.477602530953641,2.94135853511e-5,bit-W9,0-0-1-1,group_0,i,6230.7692307692305,1,1,bit,1,0.08000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-W9_param.csv,3,3.3814543907736745,-2.6036883047377315,-6.994560099947029,2.94135853511e-5,bit-W9,0-0-1-1,group_0,i,6230.7692307692305,1,1,bit,1,0.08000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bit-W9_param.csv,4,1.5718999083774756,0.8066110047920204,2.7901984563937843,2.94135853511e-5,bit-W9,0-0-1-1,group_0,i,6230.7692307692305,1,1,bit,1,0.08000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-AC_param.csv,0,526.6833378372627,900.5861941535077,1801.9683223417744,3.0949105492254e-4,bite-AC,0-0-0-1,group_0,ay,5512.820512820513,1,2,bite,1,0.26,#,NA,B,#,B,NA,final
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-AC_param.csv,1,-12.212556611964882,-31.84753787545423,-2.3652360437925366,3.0949105492254e-4,bite-AC,0-0-0-1,group_0,ay,5512.820512820513,1,2,bite,1,0.26,#,NA,B,#,B,NA,final
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-AC_param.csv,2,-13.87281292427624,-4.389180385677501,4.773506231968229,3.0949105492254e-4,bite-AC,0-0-0-1,group_0,ay,5512.820512820513,1,2,bite,1,0.26,#,NA,B,#,B,NA,final
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-AC_param.csv,3,-0.9266913266212614,-3.388030952408849,-2.263338187133336,3.0949105492254e-4,bite-AC,0-0-0-1,group_0,ay,5512.820512820513,1,2,bite,1,0.26,#,NA,B,#,B,NA,final
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-AC_param.csv,4,-6.375939982611244,-0.920442312581189,0.903299312781484,3.0949105492254e-4,bite-AC,0-0-0-1,group_0,ay,5512.820512820513,1,2,bite,1,0.26,#,NA,B,#,B,NA,final
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-KL_param.csv,0,568.5020083098876,1092.5362967334072,1717.858916187821,4.0722837695359e-4,bite-KL,0-0-0-1,group_0,ay,4615.384615384615,1,2,bite,1,0.22,#,NA,B,#,B,NA,final
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-KL_param.csv,1,2.0788211866132733,-44.027285670114466,-23.13490727550248,4.0722837695359e-4,bite-KL,0-0-0-1,group_0,ay,4615.384615384615,1,2,bite,1,0.22,#,NA,B,#,B,NA,final
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-KL_param.csv,2,-16.42384932211446,-14.304977517675884,11.87437242705126,4.0722837695359e-4,bite-KL,0-0-0-1,group_0,ay,4615.384615384615,1,2,bite,1,0.22,#,NA,B,#,B,NA,final
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-KL_param.csv,3,3.649332521812749,-14.912601796558215,-22.37792309515891,4.0722837695359e-4,bite-KL,0-0-0-1,group_0,ay,4615.384615384615,1,2,bite,1,0.22,#,NA,B,#,B,NA,final
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-KL_param.csv,4,-5.636048759914948,2.83211999919902,11.0360038624658,4.0722837695359e-4,bite-KL,0-0-0-1,group_0,ay,4615.384615384615,1,2,bite,1,0.22,#,NA,B,#,B,NA,final
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-SO_param.csv,0,446.4180449368656,1100.1819682122002,1717.8656409772668,1.2183427086558e-4,bite-SO,0-0-0-1,group_0,ay0,4615.384615384615,1,1,bite,1,0.15,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-SO_param.csv,1,64.48757988911667,-219.77177379200825,24.983392169644578,1.2183427086558e-4,bite-SO,0-0-0-1,group_0,ay0,4615.384615384615,1,1,bite,1,0.15,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-SO_param.csv,2,-37.66650442169466,19.121898504959844,35.574808651613964,1.2183427086558e-4,bite-SO,0-0-0-1,group_0,ay0,4615.384615384615,1,1,bite,1,0.15,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-SO_param.csv,3,-7.935345839585041,-3.922891304133618,-7.203899643541732,1.2183427086558e-4,bite-SO,0-0-0-1,group_0,ay0,4615.384615384615,1,1,bite,1,0.15,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-SO_param.csv,4,5.447916381349496,-2.4869890524167273,2.500327071653386,1.2183427086558e-4,bite-SO,0-0-0-1,group_0,ay0,4615.384615384615,1,1,bite,1,0.15,#,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-W3_param.csv,0,398.7042351905234,1201.1726843314432,1806.2756785967615,1.8263022199744e-4,bite-W3,0-0-1-1,group_0,ay0,4794.871794871795,1,1,bite,1,0.11999999999999995,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-W3_param.csv,1,72.89634600447624,-199.03524114610948,-58.8221460294148,1.8263022199744e-4,bite-W3,0-0-1-1,group_0,ay0,4794.871794871795,1,1,bite,1,0.11999999999999995,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-W3_param.csv,2,-12.467991050323716,-5.954606329276163,17.56897343446056,1.8263022199744e-4,bite-W3,0-0-1-1,group_0,ay0,4794.871794871795,1,1,bite,1,0.11999999999999995,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-W3_param.csv,3,-5.236514856571504,-11.65785968160927,-7.143712445570033,1.8263022199744e-4,bite-W3,0-0-1-1,group_0,ay0,4794.871794871795,1,1,bite,1,0.11999999999999995,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-W3_param.csv,4,-3.0934520348630956,-5.5594527483141345,3.5611744749294822,1.8263022199744e-4,bite-W3,0-0-1-1,group_0,ay0,4794.871794871795,1,1,bite,1,0.11999999999999995,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-W6_param.csv,0,437.6125080619979,1234.676884053529,1832.715077612804,8.6273019945926e-4,bite-W6,0-0-1-1,group_0,ay0,5333.333333333333,1,2,bite,1,0.14999999999999997,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-W6_param.csv,1,103.9321144466989,-261.9657622050767,-37.62847080966866,8.6273019945926e-4,bite-W6,0-0-1-1,group_0,ay0,5333.333333333333,1,2,bite,1,0.14999999999999997,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-W6_param.csv,2,-12.48613946018031,-7.163208232762336,42.205884283943,8.6273019945926e-4,bite-W6,0-0-1-1,group_0,ay0,5333.333333333333,1,2,bite,1,0.14999999999999997,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-W6_param.csv,3,-5.108257142623135,-6.0029404241673205,1.003259574766222,8.6273019945926e-4,bite-W6,0-0-1-1,group_0,ay0,5333.333333333333,1,2,bite,1,0.14999999999999997,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-W6_param.csv,4,-7.607356857744629,14.75583463497607,9.95833836767425,8.6273019945926e-4,bite-W6,0-0-1-1,group_0,ay0,5333.333333333333,1,2,bite,1,0.14999999999999997,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-W9_param.csv,0,421.6184068928791,1003.314529638965,1516.7377549032876,2.8036718430566e-4,bite-W9,0-0-1-1,group_0,ay0,4615.384615384615,1,2,bite,1,0.09000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-W9_param.csv,1,18.671527242245418,-100.60373648172629,32.14552133566108,2.8036718430566e-4,bite-W9,0-0-1-1,group_0,ay0,4615.384615384615,1,2,bite,1,0.09000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-W9_param.csv,2,-13.871353817667186,1.4045384469267006,-2.3252393558252886,2.8036718430566e-4,bite-W9,0-0-1-1,group_0,ay0,4615.384615384615,1,2,bite,1,0.09000000000000002,NA,NA,B,T,B,TRUE,internal
/Users/stellatakvoryan/Documents/ASC/FAVE files/bite-W9_param.csv,3,0.3011390781924517,-12.528260409109423,0.3273915949105584,2.8036718430566e-4,bite-W9,0-0-1-1,group_0,ay0,4615.384615384615,1,2,bite,1,0.09000000000000002,NA,NA,B,T,B,TRUE,internal
